log_id,spell_id,player,hits,damage_taken
4yqhHd78P6JmxVgA,287147,Ayriea,4,275944
4yqhHd78P6JmxVgA,287147,Metönymy,2,135457
4yqhHd78P6JmxVgA,287147,Petroll,2,137424
4yqhHd78P6JmxVgA,287147,Shadowbaine,1,68817
4yqhHd78P6JmxVgA,287147,Stradivarus,7,484562
4yqhHd78P6JmxVgA,287147,Ultray,4,270018
4yqhHd78P6JmxVgA,287147,Psychodruid,3,203738
4yqhHd78P6JmxVgA,287147,Kohbee,3,211771
4yqhHd78P6JmxVgA,287147,Mythroes,5,339875
BMXcpTVq6knrtzQv,287147,Elzam,27,1833137
BMXcpTVq6knrtzQv,287147,Petroll,36,2433531
BMXcpTVq6knrtzQv,287147,Atalya,16,1070135
BMXcpTVq6knrtzQv,287147,Kohbee,15,1028130
BMXcpTVq6knrtzQv,287147,Brianjr,36,2451869
BMXcpTVq6knrtzQv,287147,Metönymy,21,1403011
BMXcpTVq6knrtzQv,287147,Irvaeryss,16,913253
BMXcpTVq6knrtzQv,287147,Soome,27,1752208
BMXcpTVq6knrtzQv,287147,Divinance,20,974427
BMXcpTVq6knrtzQv,287147,Earrl,26,1410063
BMXcpTVq6knrtzQv,287147,Acturus,16,980615
BMXcpTVq6knrtzQv,287147,Jampers,21,1397294
BMXcpTVq6knrtzQv,287147,Illestrae,28,1818110
BMXcpTVq6knrtzQv,287147,Kopyedeep,32,2146064
BMXcpTVq6knrtzQv,287147,Psychodruid,30,1938911
BMXcpTVq6knrtzQv,287147,Shadowbaine,35,2376100
BMXcpTVq6knrtzQv,287147,Caydd,10,617838
BMXcpTVq6knrtzQv,287147,Valmet,23,1345823
BMXcpTVq6knrtzQv,287147,Mythroes,2,135267
BMXcpTVq6knrtzQv,287147,Tawn,36,2449998
BMXcpTVq6knrtzQv,287147,Ayriea,23,1583356
KxB17AcZJhtYb2Dg,287147,Psychodruid,13,842079
KxB17AcZJhtYb2Dg,287147,Ayriea,8,544989
KxB17AcZJhtYb2Dg,287147,Jampers,8,553015
KxB17AcZJhtYb2Dg,287147,Toyqt,12,807692
KxB17AcZJhtYb2Dg,287147,Caydd,6,392923
KxB17AcZJhtYb2Dg,287147,Brianjr,17,1154871
KxB17AcZJhtYb2Dg,287147,Shadowbaine,19,1297291
KxB17AcZJhtYb2Dg,287147,Atalya,10,654975
KxB17AcZJhtYb2Dg,287147,Kohbee,7,469213
KxB17AcZJhtYb2Dg,287147,Valmet,4,238179
KxB17AcZJhtYb2Dg,287147,Irvaeryss,7,403986
KxB17AcZJhtYb2Dg,287147,Tahvee,3,202007
KxB17AcZJhtYb2Dg,287147,Illestrae,14,926925
KxB17AcZJhtYb2Dg,287147,Earrl,9,469544
KxB17AcZJhtYb2Dg,287147,Metönymy,7,466544
KxB17AcZJhtYb2Dg,287147,Divinance,17,826661
KxB17AcZJhtYb2Dg,287147,Petroll,16,1054614
KxB17AcZJhtYb2Dg,287147,Acturus,8,501850
KxB17AcZJhtYb2Dg,287147,Soome,13,871150
pZ8dVczDgtkLXbmy,287147,Irvaeryss,11,650981
pZ8dVczDgtkLXbmy,287147,Atalya,17,1087100
pZ8dVczDgtkLXbmy,287147,Metönymy,6,415651
pZ8dVczDgtkLXbmy,287147,Illestrae,14,836469
pZ8dVczDgtkLXbmy,287147,Brianjr,19,1254952
pZ8dVczDgtkLXbmy,287147,Divinance,2,113082
pZ8dVczDgtkLXbmy,287147,Elzam,12,784418
pZ8dVczDgtkLXbmy,287147,Hokk,5,339877
pZ8dVczDgtkLXbmy,287147,Valmet,4,236425
pZ8dVczDgtkLXbmy,287147,Ayriea,9,568923
pZ8dVczDgtkLXbmy,287147,Acturus,5,314410
pZ8dVczDgtkLXbmy,287147,Mythroes,5,335154
pZ8dVczDgtkLXbmy,287147,Shadowbaine,13,880598
pZ8dVczDgtkLXbmy,287147,Tahvee,13,883442
pZ8dVczDgtkLXbmy,287147,Jampers,4,288016
pZ8dVczDgtkLXbmy,287147,Toyqt,12,824647
pZ8dVczDgtkLXbmy,287147,Soome,10,673007
pZ8dVczDgtkLXbmy,287147,Earrl,4,245422
pZ8dVczDgtkLXbmy,287147,Petroll,15,1007776
pZ8dVczDgtkLXbmy,287147,Tawn,10,675100
RdPGqtm8Jzrb2HTw,287147,Illestrae,6,343255
RdPGqtm8Jzrb2HTw,287147,Valmet,4,234518
RdPGqtm8Jzrb2HTw,287147,Tahvee,6,442137
RdPGqtm8Jzrb2HTw,287147,Ayriea,10,678334
RdPGqtm8Jzrb2HTw,287147,Petroll,10,668723
RdPGqtm8Jzrb2HTw,287147,Elzam,2,136004
RdPGqtm8Jzrb2HTw,287147,Kohbee,8,553157
RdPGqtm8Jzrb2HTw,287147,Ultray,9,615084
RdPGqtm8Jzrb2HTw,287147,Acturus,1,60169
RdPGqtm8Jzrb2HTw,287147,Brianjr,8,601456
RdPGqtm8Jzrb2HTw,287147,Jampers,2,135288
RdPGqtm8Jzrb2HTw,287147,Metönymy,5,334608
RdPGqtm8Jzrb2HTw,287147,Caydd,4,280043
RdPGqtm8Jzrb2HTw,287147,Psychodruid,12,793879
RdPGqtm8Jzrb2HTw,287147,Tawn,9,597304
RdPGqtm8Jzrb2HTw,287147,Mythroes,3,200468
RdPGqtm8Jzrb2HTw,287147,Divinance,10,510939
RdPGqtm8Jzrb2HTw,287147,Kopyedeep,10,671707
vhb4rcfZyYDXWJ1w,287147,Jampers,11,678439
vhb4rcfZyYDXWJ1w,287147,Toyqt,28,1661004
vhb4rcfZyYDXWJ1w,287147,Valmet,28,1600483
vhb4rcfZyYDXWJ1w,287147,Earrl,11,656677
vhb4rcfZyYDXWJ1w,287147,Illestrae,26,1612187
vhb4rcfZyYDXWJ1w,287147,Acturus,17,1014329
vhb4rcfZyYDXWJ1w,287147,Irvaeryss,17,1006444
vhb4rcfZyYDXWJ1w,287147,Stradivarus,19,1145642
vhb4rcfZyYDXWJ1w,287147,Psychodruid,25,1566516
vhb4rcfZyYDXWJ1w,287147,Caydd,5,329496
vhb4rcfZyYDXWJ1w,287147,Mythroes,8,530205
vhb4rcfZyYDXWJ1w,287147,Elzam,5,297413
vhb4rcfZyYDXWJ1w,287147,Metönymy,26,1744573
vhb4rcfZyYDXWJ1w,287147,Shadowbaine,30,1897286
vhb4rcfZyYDXWJ1w,287147,Tahvee,31,2160035
vhb4rcfZyYDXWJ1w,287147,Petroll,23,1525407
vhb4rcfZyYDXWJ1w,287147,Divinance,21,1041523
vhb4rcfZyYDXWJ1w,287147,Velryssa,7,471457
vhb4rcfZyYDXWJ1w,287147,Brianjr,35,2374349
vhb4rcfZyYDXWJ1w,287147,Kohbee,11,782771
XDPn6wRcY1BA4JT2,287147,Psychodruid,2,131107
XDPn6wRcY1BA4JT2,287147,Stradivarus,4,272334
XDPn6wRcY1BA4JT2,287147,Ayriea,10,657356
XDPn6wRcY1BA4JT2,287147,Valmet,7,341750
XDPn6wRcY1BA4JT2,287147,Tawn,7,466124
XDPn6wRcY1BA4JT2,287147,Ultray,5,331761
XDPn6wRcY1BA4JT2,287147,Petroll,6,402034
XDPn6wRcY1BA4JT2,287147,Illestrae,4,255759
XDPn6wRcY1BA4JT2,287147,Elzam,9,593306
XDPn6wRcY1BA4JT2,287147,Tahvee,2,137096
XDPn6wRcY1BA4JT2,287147,Metönymy,2,133842
XDPn6wRcY1BA4JT2,287147,Brianjr,9,611844
XDPn6wRcY1BA4JT2,287147,Kohbee,3,207435
XDPn6wRcY1BA4JT2,287147,Earrl,10,571063
XDPn6wRcY1BA4JT2,287147,Kopyedeep,3,202752
XDPn6wRcY1BA4JT2,287147,Divinance,13,637555
XDPn6wRcY1BA4JT2,287147,Jampers,1,65994
XDPn6wRcY1BA4JT2,287147,Mythroes,4,264073
XDPn6wRcY1BA4JT2,287147,Caydd,2,121465
XDPn6wRcY1BA4JT2,287147,Acturus,6,360920
xQ6WYrZNRM1FLtmH,287147,Kopyedeep,2,109759
xQ6WYrZNRM1FLtmH,287147,Acturus,8,494567
xQ6WYrZNRM1FLtmH,287147,Caydd,2,138021
xQ6WYrZNRM1FLtmH,287147,Tawn,2,135484
xQ6WYrZNRM1FLtmH,287147,Soome,5,314220
xQ6WYrZNRM1FLtmH,287147,Psychodruid,6,405852
xQ6WYrZNRM1FLtmH,287147,Valmet,3,178287
xQ6WYrZNRM1FLtmH,287147,Shadowbaine,3,207864
xQ6WYrZNRM1FLtmH,287147,Ayriea,1,68986
xQ6WYrZNRM1FLtmH,287147,Atalya,4,267702
xQ6WYrZNRM1FLtmH,287147,Metönymy,3,202569
xQ6WYrZNRM1FLtmH,287147,Velryssa,5,334269
xQ6WYrZNRM1FLtmH,287147,Divinance,3,135012
xQ6WYrZNRM1FLtmH,287147,Toyqt,7,439689
xQ6WYrZNRM1FLtmH,287147,Petroll,6,408060
xQ6WYrZNRM1FLtmH,287147,Brianjr,6,384899
xQ6WYrZNRM1FLtmH,287147,Kohbee,6,414012
xQ6WYrZNRM1FLtmH,287147,Mythroes,11,744154
xQ6WYrZNRM1FLtmH,287147,Jampers,2,135708
xQ6WYrZNRM1FLtmH,287147,Earrl,3,141178
Yy3AxfZv6TgdXQzN,287147,Tahvi,17,1151474
Yy3AxfZv6TgdXQzN,287147,Kohbee,7,486418
Yy3AxfZv6TgdXQzN,287147,Earrl,2,111837
Yy3AxfZv6TgdXQzN,287147,Illestrae,12,820392
Yy3AxfZv6TgdXQzN,287147,Windslock,12,824188
Yy3AxfZv6TgdXQzN,287147,Mythroes,4,268122
Yy3AxfZv6TgdXQzN,287147,Caydd,9,609177
Yy3AxfZv6TgdXQzN,287147,Elzam,3,185782
Yy3AxfZv6TgdXQzN,287147,Soome,20,1305228
Yy3AxfZv6TgdXQzN,287147,Jampers,5,343536
Yy3AxfZv6TgdXQzN,287147,Metönymy,12,811028
Yy3AxfZv6TgdXQzN,287147,Divinance,9,473223
Yy3AxfZv6TgdXQzN,287147,Shadowbaine,18,1243319
Yy3AxfZv6TgdXQzN,287147,Petroll,9,608724
Yy3AxfZv6TgdXQzN,287147,Psychodruid,19,1284014
Yy3AxfZv6TgdXQzN,287147,Valmet,12,675438
Yy3AxfZv6TgdXQzN,287147,Tawn,7,476159
Yy3AxfZv6TgdXQzN,287147,Acturus,3,206010
Yy3AxfZv6TgdXQzN,287147,Irvaeryss,7,419276
Yy3AxfZv6TgdXQzN,287147,Toyqt,6,368685
ZxwFWGJHCRgfDn6B,287147,Tawn,2,136045
ZxwFWGJHCRgfDn6B,287147,Tahvi,15,1038056
ZxwFWGJHCRgfDn6B,287147,Brianjr,16,1095322
ZxwFWGJHCRgfDn6B,287147,Metönymy,8,540686
ZxwFWGJHCRgfDn6B,287147,Hokk,5,344548
ZxwFWGJHCRgfDn6B,287147,Jampers,3,208204
ZxwFWGJHCRgfDn6B,287147,Atalya,7,480865
ZxwFWGJHCRgfDn6B,287147,Elzam,10,646801
ZxwFWGJHCRgfDn6B,287147,Valmet,7,414032
ZxwFWGJHCRgfDn6B,287147,Petroll,7,473453
ZxwFWGJHCRgfDn6B,287147,Kohbee,4,264730
ZxwFWGJHCRgfDn6B,287147,Psychodruid,6,391962
ZxwFWGJHCRgfDn6B,287147,Mythroes,6,402183
ZxwFWGJHCRgfDn6B,287147,Caydd,2,120550
ZxwFWGJHCRgfDn6B,287147,Earrl,4,223674
ZxwFWGJHCRgfDn6B,287147,Divinance,8,425417
ZxwFWGJHCRgfDn6B,287147,Illestrae,2,136691
ZxwFWGJHCRgfDn6B,287147,Shadowbaine,13,870909
ZxwFWGJHCRgfDn6B,287147,Irvaeryss,5,297136
ZxwFWGJHCRgfDn6B,287147,Soome,6,394288
